semester,year,course_code,course_name,instructor,enrollment,responses,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,N/A_Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,N/A_Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,N/A_Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,N/A_Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,N/A_Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,N/A_Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,N/A_Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,N/A_Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,N/A_Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,N/A_Q10,section_mean_Q1,section_mean_Q2,section_mean_Q3,section_mean_Q4,section_mean_Q5,section_mean_Q6,section_mean_Q7,section_mean_Q8,section_mean_Q9,section_mean_Q10
Fall,2014,01:160:102:01,General Chem Recitat,Sethi Kiranjot,388,65,0,1,12,10,15,27,0,1,11,9,17,27,2,0,11,9,16,27,0,1,11,11,15,27,1,1,11,7,14,31,1,0,14,8,14,28,2,1,12,11,12,27,6,1,13,8,12,25,1,3,11,7,16,27,2,3,12,8,13,27,4,4.1,4,4.1,3.9,3.9,3.8,3.5,3.9,3.7
Fall,2014,01:160:102:01,General Chem Recitat,Pramanik Sanhita,388,59,1,0,10,7,10,31,1,1,10,7,9,31,1,2,10,6,9,31,1,1,11,7,8,31,1,1,11,3,10,33,1,1,10,5,10,32,2,2,11,5,8,31,5,1,13,2,8,30,1,3,9,8,7,31,1,3,11,7,7,30,3.9,3.8,3.7,3.7,3.8,3.8,3.5,3.2,3.6,3.6
Fall,2014,01:160:127:01,Impact Of Chemistry,Zbaida Shmuel,51,14,0,3,3,5,3,0,1,2,4,2,5,0,1,3,1,5,3,1,2,1,0,2,9,0,0,3,3,3,5,0,2,0,5,3,4,0,1,3,4,2,4,0,5,3,5,0,1,0,2,4,1,5,2,0,1,3,7,0,3,0,3.6,3.6,3.5,4.1,3.7,3.5,3.4,2.2,3.1,3.1
Fall,2014,01:160:128:01,Chemistry Of Life,Billmers Robert,93,37,3,8,13,9,4,0,7,5,10,10,5,0,2,3,10,15,6,1,5,4,13,8,7,0,6,7,7,13,4,0,13,7,7,4,4,2,6,6,14,7,4,0,7,6,13,7,4,0,10,11,6,8,2,0,9,10,10,7,1,0,3.1,3,3.6,3.2,3.1,2.4,2.9,2.9,2.5,2.5
Fall,2014,01:160:133:03,Prep For Gen Chem,Shankar Nirmala,24,11,0,0,1,1,9,0,0,0,0,3,8,0,0,0,1,1,8,1,0,0,0,2,9,0,0,0,0,2,9,0,0,0,0,2,9,0,0,0,0,2,9,0,0,1,2,3,5,0,0,0,1,4,6,0,0,0,0,4,7,0,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.1,4.5,4.6
Fall,2014,01:160:133:03,Prep For Gen Chem (Lecture),Rabeony Manese,45,24,0,0,1,5,18,0,0,2,2,6,14,0,0,0,0,5,19,0,0,0,3,5,16,0,0,0,2,5,17,0,0,0,3,5,16,0,0,1,3,2,18,0,2,3,3,5,11,0,0,1,2,6,14,1,0,1,3,4,15,1,4.7,4.3,4.8,4.5,4.6,4.5,4.5,3.8,4.4,4.4
Fall,2014,01:160:133:04,Prep For Gen Chem,Shankar Nirmala,21,9,0,0,0,2,7,0,0,0,1,1,7,0,0,0,2,3,4,0,0,0,1,3,5,0,0,0,3,1,5,0,0,0,1,3,5,0,0,0,0,5,4,0,2,0,2,4,1,0,0,0,3,2,4,0,0,0,2,3,4,0,4.8,4.7,4.2,4.4,4.2,4.4,4.4,3.2,4.1,4.2
Fall,2014,01:160:133:06,Prep For Gen Chem,Roychowdhury Lipika,23,7,0,1,1,0,5,0,0,1,0,1,5,0,0,1,1,1,4,0,0,1,2,0,4,0,0,1,0,2,4,0,1,0,2,0,4,0,1,0,2,0,4,0,1,0,2,0,4,0,0,1,1,1,4,0,0,1,2,1,3,0,4.3,4.4,4.1,4,4.3,3.9,3.9,3.9,4.1,3.9
Fall,2014,01:160:133:06,Prep For Gen Chem (Lecture),Rabeony Manese,53,23,1,2,1,0,19,0,1,2,2,2,16,0,1,1,1,0,20,0,1,2,1,1,18,0,1,2,0,2,18,0,0,2,1,1,18,1,2,2,1,4,14,0,2,2,6,2,11,0,1,1,1,4,16,0,2,0,0,7,14,0,4.5,4.3,4.6,4.4,4.5,4.6,4.1,3.8,4.4,4.4
Fall,2014,01:160:133:08,Prep For Gen Chem,Shankar Nirmala,30,13,1,1,0,2,9,0,1,1,0,0,11,0,1,1,0,3,8,0,1,1,0,1,10,0,1,0,1,3,8,0,1,0,1,4,7,0,1,0,3,3,6,0,0,2,4,2,5,0,0,1,0,5,7,0,0,0,1,6,6,0,4.3,4.5,4.2,4.4,4.3,4.2,4,3.8,4.4,4.4
Fall,2014,01:160:134:01,Intro To Chemistry (Lecture),Rabeony Manese,26,16,0,0,3,5,8,0,1,0,1,10,4,0,0,1,2,5,8,0,0,1,2,8,5,0,0,2,1,7,6,0,1,0,3,7,5,0,0,1,3,7,5,0,1,2,3,5,5,0,1,0,2,9,4,0,1,0,3,9,3,0,4.3,4,4.3,4.1,4.1,3.9,4,3.7,3.9,3.8
Fall,2014,01:160:134:01,Intro To Chemistry,Sangari Harpal,18,11,0,1,1,5,4,0,0,2,1,4,4,0,0,0,4,4,3,0,0,0,4,4,3,0,0,1,0,6,4,0,1,1,2,4,3,0,0,2,2,4,3,0,0,1,4,2,4,0,0,2,3,3,3,0,0,2,4,2,3,0,4.1,3.9,3.9,3.9,4.2,3.6,3.7,3.8,3.6,3.6
Fall,2014,01:160:134:02,Intro To Chemistry,Sangari Harpal,3,2,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2.5,2.5,2,3,4,2.5,2.5,3.5,3,3.5
Fall,2014,01:160:134:03,Intro To Chemistry,Ki Wooseok,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5,5,5,5,5,5,4,5,5
Fall,2014,01:160:134:04,Intro To Chemistry,Ki Wooseok,3,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Fall,2014,01:160:159:01,Gen Chem For Engrs (Lecture),Marvasti Setareh,398,236,8,4,29,69,125,1,9,5,37,69,115,1,23,15,54,50,93,1,6,2,30,61,136,1,5,9,52,66,94,10,20,30,69,47,69,1,17,23,90,49,56,1,40,31,67,54,42,2,20,18,77,68,52,1,21,18,79,69,48,1,4.3,4.2,3.7,4.4,4,3.5,3.4,3.1,3.5,3.5
Fall,2014,01:160:159:01,Gen Chem For Engrs,Siegel Donald,52,33,2,1,8,5,17,0,2,4,7,8,12,0,4,0,9,9,11,0,1,1,7,8,16,0,3,2,6,8,14,0,3,4,6,9,11,0,6,1,11,5,10,0,7,5,8,4,8,1,4,4,5,10,10,0,3,4,9,10,7,0,4,3.7,3.7,4.1,3.9,3.6,3.4,3,3.6,3.4
Fall,2014,01:160:159:02,Gen Chem For Engrs,Agarwal Rameshwar,45,33,0,2,8,14,9,0,0,3,10,9,11,0,3,5,12,4,9,0,0,6,8,11,8,0,1,6,7,8,11,0,2,8,11,6,6,0,4,5,10,7,7,0,6,6,7,6,8,0,1,6,12,8,6,0,2,6,13,6,6,0,3.9,3.9,3.3,3.6,3.7,3.2,3.2,3.1,3.4,3.2
Fall,2014,01:160:159:03,Gen Chem For Engrs,Siegel Donald,45,29,0,2,7,3,17,0,1,1,5,5,17,0,1,2,7,2,17,0,0,1,4,9,15,0,0,0,3,4,22,0,1,1,7,4,16,0,3,2,4,9,11,0,5,7,5,5,7,0,1,2,6,7,13,0,2,0,11,5,11,0,4.2,4.2,4.1,4.3,4.7,4.1,3.8,3.1,4,3.8
Fall,2014,01:160:159:04,Gen Chem For Engrs,Agarwal Rameshwar,53,23,1,3,4,6,9,0,1,3,5,5,9,0,5,4,4,3,7,0,2,2,3,9,7,0,4,4,4,4,7,0,4,2,4,7,6,0,4,2,7,4,6,0,2,4,9,1,7,0,3,7,3,3,7,0,2,0,10,5,6,0,3.8,3.8,3.1,3.7,3.3,3.4,3.3,3.3,3.2,3.6
Fall,2014,01:160:159:05,Gen Chem For Engrs,Roychowdhury Lipika,47,28,0,1,0,7,20,0,1,0,0,7,20,0,0,2,5,9,11,1,0,0,3,10,15,0,1,1,3,9,14,0,1,0,9,6,12,0,2,3,5,6,12,0,4,4,8,4,8,0,1,1,1,9,16,0,1,2,5,9,11,0,4.6,4.6,4.1,4.4,4.2,4,3.8,3.3,4.4,4
Fall,2014,01:160:159:06,Gen Chem For Engrs,Sethi Kiranjot,58,39,3,1,7,12,16,0,2,3,9,8,17,0,4,1,11,7,16,0,2,2,8,10,17,0,3,2,7,11,16,0,4,2,10,11,12,0,4,5,11,7,12,0,5,3,9,11,11,0,4,4,9,7,15,0,4,5,8,11,11,0,4,3.9,3.8,4,3.9,3.6,3.5,3.5,3.6,3.5
Fall,2014,01:160:159:07,Gen Chem For Engrs (recitation),Marvasti Setareh,50,31,1,0,8,8,14,0,1,0,4,10,16,0,2,0,8,8,13,0,1,0,5,7,18,0,2,3,10,8,7,1,1,3,10,10,7,0,1,3,11,9,6,1,3,2,10,10,5,1,1,2,8,12,8,0,0,3,12,12,4,0,4.1,4.3,4,4.3,3.5,3.6,3.5,3.4,3.8,3.6
Fall,2014,01:160:159:08,Gen Chem For Engrs,Agarwal Rameshwar,39,21,0,4,1,10,6,0,1,3,3,8,6,0,1,3,5,7,5,0,0,1,7,7,6,0,2,2,7,5,5,0,1,3,4,10,3,0,2,2,7,6,4,0,6,2,5,5,3,0,3,3,4,8,3,0,2,3,6,7,3,0,3.9,3.7,3.6,3.9,3.4,3.5,3.4,2.9,3.2,3.3
Fall,2014,01:160:159:08,Gen Chem For Engrs (Lecture),Marvasti Setareh,384,212,5,14,34,59,98,2,7,10,32,69,91,3,20,20,50,48,71,3,5,9,26,61,106,5,8,10,58,52,73,11,25,31,56,43,54,3,26,29,60,51,43,3,36,33,52,50,34,7,26,25,58,55,45,3,23,29,69,48,39,4,4.1,4.1,3.6,4.2,3.9,3.3,3.3,3.1,3.3,3.3
Fall,2014,01:160:159:09,Gen Chem For Engrs (Recitation),Marvasti Satareh,40,19,0,2,1,4,12,0,1,0,2,4,12,0,0,1,4,4,10,0,0,1,2,4,12,0,1,1,2,5,8,2,0,3,4,4,7,1,1,4,4,3,7,0,1,3,7,5,3,0,1,3,4,4,7,0,2,2,6,6,3,0,4.4,4.4,4.2,4.4,4.1,3.8,3.6,3.3,3.7,3.3
Fall,2014,01:160:159:10,Gen Chem For Engrs,O'Connor Patrick,69,48,6,6,9,11,15,1,3,2,8,13,21,1,3,4,10,11,19,1,1,2,8,11,23,3,2,0,6,12,25,3,4,1,12,12,17,2,5,4,19,6,13,1,10,6,7,10,13,2,6,1,11,15,14,1,6,5,8,15,12,2,3.5,4,3.8,4.2,4.3,3.8,3.4,3.2,3.6,3.5
Fall,2014,01:160:159:11,Gen Chem For Engrs,Hinch Barbara Jane,37,22,8,3,7,1,3,0,7,6,3,2,3,1,7,3,4,3,4,1,3,2,4,5,7,1,2,1,5,8,5,1,9,4,6,0,3,0,9,3,8,0,2,0,5,4,6,5,2,0,7,6,6,0,2,1,6,7,6,0,2,1,2.5,2.4,2.7,3.5,3.6,2.3,2.2,2.8,2.2,2.3
Fall,2014,01:160:159:12,Gen Chem For Engrs,Hinch Barbara Jane,39,18,0,6,4,5,3,0,2,4,7,2,3,0,2,4,5,4,3,0,0,3,6,3,6,0,0,0,5,6,7,0,2,2,8,3,3,0,3,3,6,6,0,0,3,4,5,4,2,0,3,4,4,5,2,0,1,4,7,5,1,0,3.3,3,3.1,3.7,4.1,3.2,2.8,2.9,2.9,3.1
Fall,2014,01:160:159:13,Gen Chem For Engrs,Ki Wooseok,62,34,1,2,8,11,12,0,1,1,6,16,10,0,2,3,7,12,10,0,1,1,4,12,16,0,0,0,4,17,13,0,2,1,8,16,7,0,1,2,13,11,7,0,3,8,12,5,6,0,1,3,9,12,9,0,1,2,13,13,5,0,3.9,4,3.7,4.2,4.3,3.7,3.6,3.1,3.7,3.6
Fall,2014,01:160:159:15,Gen Chem For Engrs (Recitation),Marvasti Setareh,48,25,2,0,3,8,11,1,2,0,2,8,13,0,3,2,5,5,10,0,2,0,3,3,17,0,1,3,4,7,9,1,3,2,7,7,6,0,2,3,8,7,4,1,5,4,5,6,5,0,2,1,8,6,8,0,3,0,11,6,5,0,4.1,4.2,3.7,4.3,3.8,3.4,3.3,3.1,3.7,3.4
Fall,2014,01:160:159:16,Gen Chem For Engrs,Hinch Barbara Jane,34,20,5,3,8,2,2,0,6,5,8,1,0,0,7,5,6,2,0,0,4,4,8,2,2,0,4,2,5,5,4,0,3,7,9,1,0,0,6,4,8,2,0,0,3,3,6,8,0,0,6,9,4,1,0,0,4,6,8,2,0,0,2.7,2.2,2.2,2.7,3.2,2.4,2.3,3,2,2.4
Fall,2014,01:160:161:12,General Chemistry (Lecture),Tavss Edward,288,142,1,1,5,17,118,0,1,0,3,16,122,0,1,2,3,11,125,0,1,0,3,5,133,0,0,1,5,12,107,17,1,2,8,11,120,0,1,3,11,20,107,0,8,12,15,20,87,0,0,2,5,19,116,0,1,3,12,35,91,0,4.8,4.8,4.8,4.9,4.8,4.7,4.6,4.2,4.8,4.5
Fall,2014,01:160:161:18,General Chemistry (Lecture),Govindarajoo Geeta,452,162,2,2,6,33,118,1,2,3,10,43,102,2,2,1,21,36,100,2,4,2,19,31,104,2,2,4,23,18,96,19,4,6,17,41,91,3,5,4,19,38,93,3,14,14,36,23,69,6,4,7,12,45,92,2,7,4,20,46,81,4,4.6,4.5,4.4,4.4,4.4,4.3,4.3,3.8,4.3,4.2
Fall,2014,01:160:161:30,General Chemistry (Lecture),Kimmel Paul,334,109,5,3,13,38,49,1,6,7,12,32,49,3,9,7,21,30,40,2,6,6,19,33,44,1,4,0,23,31,46,5,11,8,23,28,36,3,9,11,24,21,42,2,11,6,26,29,35,2,12,11,21,30,34,1,6,18,25,25,34,1,4.1,4.1,3.8,4,4.1,3.7,3.7,3.7,3.6,3.6
Fall,2014,01:160:161:50,General Chemistry (Lecture),Guerra Francesca,321,104,1,4,19,40,40,0,2,2,25,35,40,0,3,6,19,34,42,0,1,2,12,26,63,0,1,2,22,24,46,9,3,10,26,30,35,0,4,6,20,38,35,1,7,16,21,30,30,0,5,7,27,36,29,0,5,11,25,35,27,1,4.1,4.1,4,4.4,4.2,3.8,3.9,3.6,3.7,3.7
Fall,2014,01:160:162:01,General Chemistry (Lecture),Kornienko Anna,389,95,3,8,19,28,34,3,6,10,17,30,29,3,7,9,18,22,36,3,5,8,15,27,37,3,6,5,16,24,37,7,10,5,26,23,27,4,7,11,20,28,26,3,14,17,29,10,21,4,7,12,21,25,27,3,9,10,35,21,17,3,3.9,3.7,3.8,3.9,3.9,3.6,3.6,3.1,3.6,3.3
Fall,2014,01:160:163:H1,Honors General Chem (Lecture),Krenos John,71,48,1,1,5,15,26,0,2,4,12,13,16,1,3,2,13,17,12,1,1,0,6,11,29,1,0,0,3,8,36,1,2,2,8,16,19,1,1,2,6,20,18,1,1,2,15,14,15,1,2,6,10,18,11,1,1,0,12,22,12,1,4.3,3.8,3.7,4.4,4.7,4,4.1,3.9,3.6,3.9
Fall,2014,01:160:163:H1,Honors General Chem (Recitation),Krenos John,35,20,0,0,3,5,12,0,0,0,6,6,8,0,0,0,6,6,8,0,0,0,4,5,11,0,0,0,3,2,15,0,0,1,5,7,7,0,0,0,4,7,9,0,0,0,7,5,8,0,0,1,4,8,7,0,0,1,2,11,6,0,4.5,4.1,4.1,4.4,4.6,4,4.3,4.1,4.1,4.1
Fall,2014,01:160:163:H2,Honors General Chem (Recitation),Krenos John,36,21,0,1,1,6,13,0,1,1,3,6,10,0,1,3,3,7,7,0,0,1,1,6,13,0,0,0,0,4,17,0,0,3,4,8,6,0,0,1,3,9,8,0,1,0,9,6,5,0,1,3,4,8,5,0,0,1,6,8,6,0,4.5,4.1,3.8,4.5,4.8,3.8,4.1,3.7,3.6,3.9
Fall,2014,01:160:165:0S,General Chem/Spec Sc (Recitation),Rabeony Manese,25,12,0,0,1,3,8,0,0,0,2,2,8,0,0,0,1,3,8,0,0,1,2,1,8,0,0,1,2,2,7,0,0,1,1,2,8,0,0,0,1,3,8,0,0,0,3,2,7,0,0,1,1,2,8,0,0,1,1,2,8,0,4.6,4.5,4.6,4.3,4.3,4.4,4.6,4.3,4.4,4.4
Fall,2014,01:160:165:0S,General Chemistry (Lecture),Vitarelli Michael,344,133,0,2,4,29,97,1,0,4,9,24,95,1,0,4,12,24,92,1,0,2,5,21,104,1,2,1,11,26,84,9,1,4,17,24,86,1,2,3,11,33,83,1,9,7,18,31,66,2,2,1,16,31,82,1,1,8,20,32,71,1,4.7,4.6,4.6,4.7,4.5,4.4,4.5,4.1,4.4,4.2
Fall,2014,01:160:165:R1,General Chem/Spec Sc,Petrone Louis,17,11,1,2,1,5,2,0,1,0,4,3,3,0,1,1,3,1,5,0,1,0,2,2,6,0,1,1,1,4,4,0,2,2,2,4,1,0,2,2,0,4,3,0,2,1,1,4,3,0,2,1,4,2,2,0,2,0,4,3,2,0,3.5,3.6,3.7,4.1,3.8,3,3.4,3.5,3.1,3.3
Fall,2014,01:160:165:R1,General Chem/Spec Sc (Lecture),Vassilian Asbed,97,53,3,2,7,10,31,0,2,3,10,18,18,2,4,2,5,12,30,0,2,1,8,11,30,1,1,2,10,15,24,1,6,2,15,11,19,0,4,6,15,9,19,0,10,5,13,10,15,0,4,4,9,21,15,0,5,5,14,16,13,0,4.2,3.9,4.2,4.3,4.1,3.7,3.6,3.3,3.7,3.5
Fall,2014,01:160:165:R2,General Chem/Spec Sc,Petrone Louis,15,6,1,0,0,3,2,0,1,0,0,4,1,0,0,0,3,2,1,0,1,0,2,1,2,0,1,0,1,1,3,0,1,0,2,3,0,0,1,1,2,1,1,0,1,0,3,2,0,0,1,0,2,3,0,0,1,1,0,3,1,0,3.8,3.7,3.7,3.5,3.8,3.2,3,3,3.2,3.3
Fall,2014,01:160:165:R3,General Chem/Spec Sc,Porcja Robert,20,9,0,1,1,5,2,0,0,1,2,4,2,0,0,1,2,3,3,0,0,3,2,2,2,0,1,1,2,2,3,0,1,1,2,3,2,0,1,1,2,4,1,0,1,2,3,1,2,0,0,2,4,1,2,0,0,2,2,4,1,0,3.9,3.8,3.9,3.3,3.6,3.4,3.3,3.1,3.3,3.4
Fall,2014,01:160:165:R4,General Chem/Spec Sc,Petrone Louis,15,5,0,0,0,0,4,1,0,1,0,0,3,1,1,1,1,0,1,1,0,0,0,3,1,1,0,1,1,1,1,1,0,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,2,1,1,1,0,0,2,1,1,0,1,0,2,1,5,4.3,2.8,4.3,3.5,3,3,3.5,3.3,3.5
Fall,2014,01:160:165:R5,General Chem/Spec Sc,Roychowdhury Lipika,11,7,0,0,0,1,6,0,0,0,0,1,6,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,1,0,6,0,0,0,0,1,6,0,1,0,1,2,3,0,0,0,0,2,5,0,0,0,0,2,5,0,4.9,4.9,4.7,4.9,4.9,4.7,4.9,3.9,4.7,4.7
Fall,2014,01:160:165:R6,General Chem/Spec Sc,Petrone Louis,11,7,0,1,1,1,4,0,1,1,3,1,1,0,0,2,2,1,2,0,0,0,3,2,2,0,0,1,2,2,2,0,0,2,4,0,1,0,2,2,2,0,1,0,0,2,1,2,2,0,0,4,2,0,1,0,0,2,4,0,1,0,4.1,3,3.4,3.9,3.7,3,2.4,3.6,2.7,3
Fall,2014,01:160:165:R7,General Chem/Spec Sc,Roychowdhury Lipika,8,6,0,0,0,4,2,0,0,0,1,1,4,0,1,0,2,0,3,0,0,0,1,1,4,0,0,0,1,1,4,0,0,0,2,2,2,0,0,1,1,2,2,0,2,1,2,0,1,0,0,0,0,4,2,0,0,0,4,1,1,0,4.3,4.5,3.7,4.5,4.5,4,3.8,2.5,4.3,3.5
Fall,2014,01:160:171:10,Intr Experimentation,Malaran Paul,21,8,0,0,1,1,6,0,0,1,0,0,7,0,0,0,1,1,6,0,0,0,0,1,7,0,0,1,1,1,5,0,0,1,0,3,4,0,0,2,0,4,2,0,1,1,2,1,3,0,0,1,0,1,6,0,0,1,0,4,3,0,4.6,4.6,4.6,4.9,4.3,4.3,3.8,3.5,4.5,4.1
Fall,2014,01:160:171:15,Intr Experimentation,Ki Wooseok,20,6,0,0,1,1,4,0,0,0,1,2,3,0,0,0,2,1,3,0,0,1,0,1,4,0,0,2,1,0,3,0,0,0,3,0,3,0,1,0,0,3,2,0,0,1,0,2,2,1,0,1,2,1,2,0,0,0,3,1,2,0,4.5,4.3,4.2,4.3,3.7,4,3.8,4,3.7,3.8
Fall,2014,01:160:171:16,Intr Experimentation,Ki Wooseok,19,9,0,0,0,3,6,0,0,0,4,0,5,0,0,0,3,2,4,0,0,0,3,2,4,0,1,1,4,2,1,0,0,0,4,4,1,0,1,2,3,2,1,0,1,0,2,2,4,0,0,0,2,3,4,0,1,1,3,3,1,0,4.7,4.1,4.1,4.1,3.1,3.7,3,3.9,4.2,3.2
Fall,2014,01:160:171:25,Intr Experimentation,Chaustre Shawn,20,5,0,0,0,3,2,0,0,0,0,1,4,0,0,0,0,2,3,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,1,4,0,0,0,0,3,2,0,4.4,4.8,4.6,4.8,4.8,4.8,4.8,4.6,4.8,4.4
Fall,2014,01:160:171:27,Intr Experimentation,Sagar Viral,17,5,0,0,2,2,1,0,0,0,2,1,2,0,0,0,2,2,1,0,0,0,2,2,1,0,2,1,1,0,1,0,0,1,1,2,1,0,0,0,1,2,2,0,0,0,3,1,1,0,0,1,1,2,1,0,0,1,2,2,0,0,3.8,4,3.8,3.8,2.4,3.6,4.2,3.6,3.6,3.2
